"round","investment","la","lb","lc","ld","le","lf","lg","lh","payoff","n","b","exolinks","star","core","session","group","role","bet","totalearnings","treatment","topinfo1","topinfo2","topinfo3"
60,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
57,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
59,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
62,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
66,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
67,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
51,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
53,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
48,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
49,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
50,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
54,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
56,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
47,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
52,0,0,1,0,0,0,0,0,0,129,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",5,0,0
46,0,0,1,0,0,0,0,0,0,129,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",5,0,0
55,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
26,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",4,2,0
24,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",4,2,0
28,0,0,1,0,0,0,0,0,0,107,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",3,0,0
32,0,0,1,0,0,0,0,0,0,129,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",5,4,0
33,0,0,1,0,0,0,0,0,0,129,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",5,4,0
30,0,0,0,0,0,0,0,0,1,126,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
29,0,0,1,0,0,0,0,0,0,107,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",3,0,0
25,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",4,2,0
31,0,0,0,0,0,0,0,0,1,126,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",5,4,0
27,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",4,2,0
6,0,0,0,0,0,0,0,0,1,107,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",4,3,2
4,2,0,0,0,0,0,0,0,0,42,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",3,2,1
9,0,0,1,0,0,0,0,0,0,107,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",3,2,0
10,0,0,0,0,0,0,0,0,1,107,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",4,3,2
2,1,0,1,0,0,0,0,0,0,96,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",4,3,2
3,2,0,0,0,0,0,0,0,1,16,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",2,1,0
7,0,0,1,0,0,0,0,0,0,22,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",3,2,1
8,0,0,0,0,0,0,0,0,1,107,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",4,3,2
1,0,0,0,0,0,0,0,1,0,126,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",6,2,1
11,0,0,0,0,0,0,0,0,1,107,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",3,2,0
5,0,0,0,0,0,0,0,0,1,107,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",3,2,1
73,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
68,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
75,2,0,0,0,0,0,0,0,0,42,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",2,0,0
71,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
72,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
69,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
70,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
74,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
45,0,0,1,0,0,0,0,0,0,129,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",5,4,0
37,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
42,0,0,1,0,0,0,0,0,0,107,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",3,0,0
39,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
40,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
34,0,0,1,0,0,0,0,0,0,129,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",5,0,0
41,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
38,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
43,0,0,1,0,0,0,0,0,0,107,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",4,3,0
35,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
36,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"f",600,40.7000007629395,"n8b22",4,0,0
44,0,0,0,0,0,0,0,0,1,126,8,22,0,0,0,4,1,"f",600,40.7000007629395,"n8b22",5,4,0
39,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
43,0,0,0,0,0,0,0,0,1,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,3,0
35,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
38,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
41,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
44,0,0,0,0,0,0,0,0,1,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",5,4,0
45,0,0,0,0,0,0,0,0,1,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",5,4,0
40,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
36,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
37,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
42,0,0,1,0,0,0,0,0,0,107,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",3,0,0
46,0,0,1,0,0,0,0,0,0,129,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",5,0,0
56,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
54,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
53,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
51,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
52,0,0,1,0,0,0,0,0,0,129,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",5,0,0
50,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
48,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
47,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
49,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
55,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
12,4,0,0,0,0,0,0,0,0,20,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,3,0
15,3,0,0,0,0,0,0,0,0,12,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",6,3,2
13,1,0,0,0,0,0,0,0,1,159,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",3,1,0
19,0,0,1,0,0,0,0,0,0,132,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",6,3,2
20,0,0,0,0,0,0,0,0,1,107,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,3,0
18,0,0,1,0,0,0,0,0,0,132,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",6,3,2
22,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,3,2
14,2,0,0,0,0,1,0,0,0,16,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",3,2,0
17,0,0,0,0,0,0,0,0,1,129,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",6,3,2
21,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,3,2
16,3,0,0,0,0,0,0,0,0,12,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",6,3,2
63,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
62,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
61,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
59,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
60,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
64,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
57,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
67,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
66,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
65,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
58,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
75,2,0,0,0,0,0,0,0,0,42,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",2,0,0
70,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
68,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
71,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
73,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
74,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
72,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
69,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
24,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,2,0
29,0,0,1,0,0,0,0,0,0,107,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",3,0,0
23,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,3,2
32,0,0,1,0,0,0,0,0,0,129,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",5,4,0
26,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,2,0
33,0,0,1,0,0,0,0,0,0,129,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",5,4,0
25,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,2,0
30,0,0,0,0,0,0,0,0,1,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,0,0
27,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,2,0
31,0,0,0,0,0,0,0,0,1,126,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",5,4,0
28,0,0,1,0,0,0,0,0,0,107,8,22,0,1,0,4,1,"g",600,38.2999992370605,"n8b22",3,0,0
4,3,0,0,0,0,0,0,0,0,34,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",3,2,1
11,3,0,0,0,0,0,0,0,0,100,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",3,2,0
7,3,0,1,0,0,0,0,0,0,-39,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",3,2,1
10,4,0,0,0,0,0,0,0,0,42,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,3,2
5,2,0,0,0,1,0,0,0,0,41,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",3,2,1
1,2,0,0,1,0,0,0,0,0,82,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",6,2,1
8,4,0,0,0,0,0,0,0,1,-43,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,3,2
3,2,0,0,1,0,0,0,0,0,-3,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",2,1,0
9,3,0,0,0,0,0,0,0,0,100,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",3,2,0
6,1,0,0,0,0,0,0,0,1,93,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,3,2
2,1,0,0,0,0,0,1,0,0,71,8,22,0,0,0,4,1,"g",600,38.2999992370605,"n8b22",4,3,2
5,3,0,0,0,1,1,0,1,0,-83,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",3,2,1
4,3,0,0,1,1,1,0,0,0,-82,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",3,2,1
10,3,0,0,0,0,0,0,1,0,100,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,3,2
2,4,0,0,0,0,1,1,1,0,-138,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,3,2
8,3,0,0,0,1,0,0,1,0,54,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,3,2
1,6,1,1,1,1,1,1,1,0,-608,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",6,2,1
7,3,0,1,0,0,1,0,0,0,4,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",3,2,1
9,3,0,1,0,0,0,0,1,0,-56,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",3,2,0
6,3,0,0,0,0,1,0,1,0,51,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,3,2
11,3,0,1,0,0,0,0,0,0,33,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",3,2,0
12,3,0,1,0,0,0,0,0,0,33,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,3,0
21,3,0,1,0,0,0,0,0,0,12,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,3,2
15,3,0,0,0,0,1,0,0,0,74,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",6,3,2
16,3,0,0,0,0,1,0,0,0,52,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",6,3,2
17,3,0,0,0,0,1,0,0,0,52,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",6,3,2
18,3,0,0,0,0,1,0,0,0,-14,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",6,3,2
20,3,0,0,0,0,0,0,0,0,34,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,3,0
14,3,0,0,0,0,1,0,0,0,74,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",3,2,0
19,3,0,0,0,0,1,0,0,0,-36,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",6,3,2
13,3,0,1,0,0,0,0,0,0,8,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",3,1,0
22,3,0,0,0,0,1,0,0,0,-14,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,3,2
44,4,0,0,0,0,0,0,0,0,86,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",5,4,0
41,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
43,4,0,0,0,0,0,0,0,0,-2,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,3,0
39,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
36,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
38,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
42,0,0,1,0,0,0,0,0,0,107,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",3,0,0
37,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
40,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
35,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
46,0,0,1,0,0,0,0,0,0,129,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",5,0,0
51,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
54,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
50,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
49,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
53,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
52,0,0,1,0,0,0,0,0,0,129,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",5,0,0
48,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
47,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
55,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
45,4,0,0,0,0,0,0,0,0,20,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",5,4,0
24,4,0,0,0,0,0,0,0,0,-2,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,2,0
26,2,0,0,0,0,0,0,0,0,42,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,2,0
27,0,0,1,0,0,0,0,0,0,126,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,2,0
28,0,0,1,0,0,0,0,0,0,107,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",3,0,0
29,3,0,0,0,0,0,0,0,0,12,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",3,0,0
31,4,0,0,0,0,0,0,0,0,42,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",5,4,0
34,0,0,1,0,0,0,0,0,0,129,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",5,0,0
33,4,0,0,0,0,0,0,0,0,-24,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",5,4,0
25,0,0,1,0,0,0,0,0,0,148,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,2,0
30,4,0,0,0,0,0,0,0,0,42,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,0,0
32,4,0,0,0,0,1,0,0,0,-94,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",5,4,0
23,3,0,0,0,0,1,0,0,0,-14,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",4,3,2
61,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
66,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
59,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
64,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
67,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
63,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
57,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
58,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
65,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
56,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
60,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
62,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
70,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
73,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
74,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
68,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
69,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
72,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
71,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,4,1,"h",0,24.5,"n8b22",4,0,0
75,0,0,1,0,0,0,0,0,0,-70,8,22,0,0,0,4,1,"h",0,24.5,"n8b22",2,0,0
72,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
69,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
70,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
74,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
73,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
68,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
75,2,0,0,0,0,0,0,0,0,240,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",2,0,0
35,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,3,0
40,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
41,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
36,7,0,0,0,0,0,0,0,0,214,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",7,3,0
37,7,0,0,0,0,0,0,0,0,214,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",7,3,0
42,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
39,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
43,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
44,7,0,0,0,0,0,0,0,0,280,8,66,0,1,1,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
38,7,0,0,0,0,0,0,0,0,214,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",7,0,0
11,7,0,0,0,0,0,0,0,0,148,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",7,6,1
9,8,0,0,0,0,0,0,0,0,-38,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",8,6,2
10,7,0,0,0,0,0,0,0,0,-50,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",7,6,2
7,7,0,0,0,0,0,0,0,0,-50,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",7,6,2
5,5,0,0,0,0,0,0,0,0,254,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",6,5,3
6,6,0,0,0,0,0,0,0,0,4,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",6,2,0
1,5,0,0,0,0,0,0,0,0,-10,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",5,3,2
8,6,0,0,0,0,0,0,0,0,202,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",6,2,0
4,5,0,0,0,0,0,0,0,0,188,8,66,0,0,0,4,2,"a",200,57.5999984741211,"n8b66",5,3,2
